popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
0,False,0.451,0.17,F-sharp_G-flat,-20.091,major,0.0349,0.959,0.0423,0.106,0.534,101.571,4/4,classical
0,False,0.365,0.196,D-sharp_E-flat,-14.108,major,0.0349,0.904,0.968,0.0831,0.588,77.88,4/4,classical
0,False,0.434,0.262,C-sharp_D-flat,-12.874,major,0.0286,0.959,0.6,0.141,0.256,103.015,4/4,classical
0,False,0.412,0.357,D,-11.694,major,0.0262,0.932,0.368,0.296,0.393,99.305,4/4,classical
40,False,0.64,0.494,C,-8.186,major,0.0592,0.96,0.0,0.0706,0.668,116.006,3/4,classical
0,False,0.406,0.0151,F,-35.799,major,0.0651,0.996,0.917,0.0946,0.281,134.251,5/4,classical
0,False,0.497,0.00428,F,-38.446,major,0.0633,0.996,0.956,0.0745,0.331,129.456,5/4,classical
1,False,0.353,0.09,D-sharp_E-flat,-22.722,major,0.0373,0.995,0.895,0.0996,0.126,73.523,4/4,classical
1,False,0.337,0.0837,G-sharp_A-flat,-23.699,major,0.0332,0.993,0.934,0.103,0.0678,78.505,4/4,classical
0,False,0.445,0.034,A-sharp_B-flat,-32.774,major,0.0448,0.991,0.976,0.113,0.329,76.042,4/4,classical
0,False,0.369,0.0283,F,-32.145,minor,0.0369,0.995,0.869,0.144,0.0644,109.738,5/4,classical
0,False,0.396,0.00248,E,-36.836,major,0.0501,0.993,0.872,0.0736,0.0684,68.284,4/4,classical
0,False,0.482,0.0749,C,-25.391,minor,0.0426,0.994,0.836,0.118,0.2,70.276,3/4,classical
0,False,0.454,0.0107,C,-33.316,major,0.0449,0.995,0.881,0.104,0.156,84.197,4/4,classical
0,False,0.438,0.116,A-sharp_B-flat,-21.333,major,0.0545,0.994,0.898,0.0983,0.0541,80.724,5/4,classical
0,False,0.355,0.0168,E,-30.47,major,0.0436,0.994,0.918,0.109,0.11,65.877,4/4,classical
0,False,0.419,0.213,A,-23.095,major,0.0357,0.961,0.899,0.237,0.36,97.708,3/4,classical
0,False,0.294,0.0623,A-sharp_B-flat,-31.21,major,0.0414,0.995,0.869,0.116,0.649,76.249,4/4,classical
0,False,0.29,0.219,B,-22.958,minor,0.0362,0.96,0.612,0.514,0.635,139.681,4/4,classical
0,False,0.441,0.0391,A-sharp_B-flat,-26.867,major,0.0409,0.993,0.897,0.111,0.508,132.385,3/4,classical
0,False,0.478,0.34,A,-17.711,minor,0.0491,0.882,0.784,0.0678,0.563,106.376,4/4,classical
0,False,0.476,0.186,G-sharp_A-flat,-18.485,major,0.0487,0.994,0.781,0.116,0.246,130.197,3/4,classical
0,False,0.316,0.108,C-sharp_D-flat,-20.37,major,0.0416,0.994,0.898,0.0957,0.0615,84.996,4/4,classical
0,False,0.424,0.261,F,-20.513,minor,0.0487,0.993,0.821,0.139,0.283,104.437,4/4,classical
0,False,0.345,0.236,D,-21.922,major,0.0401,0.989,0.952,0.228,0.38,135.677,4/4,classical
0,False,0.345,0.024,F,-31.974,minor,0.0346,0.994,0.912,0.112,0.12,66.09,5/4,classical
0,False,0.49,0.159,D,-24.625,minor,0.111,0.905,0.000296,0.119,0.294,47.78,4/4,classical
0,False,0.175,0.0869,D,-20.248,minor,0.0427,0.955,0.251,0.0783,0.0345,78.113,4/4,classical
0,False,0.295,0.195,F,-22.43,minor,0.0457,0.994,0.916,0.205,0.496,131.893,5/4,classical
0,False,0.376,0.129,F-sharp_G-flat,-23.677,minor,0.0397,0.993,0.899,0.142,0.561,56.596,4/4,classical
0,False,0.689,0.0766,A-sharp_B-flat,-22.061,major,0.073,0.996,0.812,0.128,0.675,108.932,5/4,classical
0,False,0.545,0.0258,F,-35.331,minor,0.0348,0.989,0.901,0.143,0.321,59.504,5/4,classical
0,False,0.445,0.0316,C-sharp_D-flat,-24.615,major,0.0531,0.994,0.891,0.13,0.13,67.165,3/4,classical
0,False,0.435,0.158,G,-20.203,minor,0.0368,0.995,0.876,0.152,0.211,59.74,3/4,classical
0,False,0.409,0.0964,A-sharp_B-flat,-28.0,minor,0.0373,0.993,0.87,0.124,0.379,101.231,4/4,classical
0,False,0.506,0.0851,A-sharp_B-flat,-21.881,major,0.0525,0.995,0.872,0.13,0.128,123.424,4/4,classical
0,False,0.341,0.146,A-sharp_B-flat,-21.088,major,0.0324,0.994,0.901,0.149,0.343,79.824,4/4,classical
0,False,0.331,0.23,D,-21.548,major,0.0356,0.978,0.88,0.359,0.189,82.51,3/4,classical
0,False,0.202,0.0329,F,-26.269,major,0.0453,0.968,0.569,0.0842,0.0374,72.341,4/4,classical
0,False,0.451,0.17,F-sharp_G-flat,-20.091,major,0.0349,0.959,0.0423,0.106,0.534,101.571,4/4,classical
0,False,0.23,0.144,G,-21.34,major,0.0408,0.94,0.869,0.395,0.229,142.163,4/4,classical
0,False,0.416,0.211,G-sharp_A-flat,-18.044,major,0.0537,0.994,0.828,0.114,0.28,149.94,4/4,classical
0,False,0.379,0.237,F,-18.265,major,0.047,0.993,0.887,0.144,0.477,116.093,4/4,classical
0,False,0.183,0.00699,B,-30.087,major,0.039,0.952,0.965,0.124,0.0728,134.455,3/4,classical
0,False,0.434,0.262,C-sharp_D-flat,-12.874,major,0.0286,0.959,0.6,0.141,0.256,103.015,4/4,classical
0,False,0.458,0.314,D,-11.769,major,0.0263,0.913,0.968,0.15,0.382,99.377,4/4,classical
0,False,0.48,0.0578,D-sharp_E-flat,-24.979,major,0.0321,0.889,1.33e-06,0.258,0.353,102.494,4/4,classical
0,False,0.451,0.17,F-sharp_G-flat,-20.091,major,0.0349,0.959,0.0423,0.106,0.534,101.571,4/4,classical
0,False,0.434,0.262,C-sharp_D-flat,-12.874,major,0.0286,0.959,0.6,0.141,0.256,103.015,4/4,classical
0,False,0.677,0.176,C,-18.382,major,0.0674,0.924,0.681,0.138,0.862,114.04,4/4,classical
40,False,0.67,0.378,E,-6.312,major,0.0311,0.835,0.0,0.0999,0.479,102.968,4/4,classical
39,False,0.268,0.108,D,-12.058,minor,0.0353,0.983,0.0,0.115,0.331,82.176,4/4,classical
38,False,0.381,0.628,C,-6.933,major,0.0505,0.18,0.0,0.208,0.516,77.361,4/4,classical
70,False,0.304,0.0902,A-sharp_B-flat,-32.824,major,0.0489,0.903,0.907,0.111,0.318,114.487,4/4,classical
40,False,0.351,0.481,B,-2.719,major,0.0485,0.697,0.0,0.327,0.777,199.258,4/4,classical
38,False,0.553,0.413,D-sharp_E-flat,-8.172,major,0.0425,0.949,0.0,0.846,0.597,102.769,4/4,classical
38,False,0.576,0.671,D,-7.691,major,0.0623,0.537,0.0,0.158,0.474,116.122,4/4,classical
40,False,0.284,0.426,A,-12.29,major,0.0385,0.984,0.000659,0.216,0.665,76.365,4/4,classical
38,False,0.457,0.428,C-sharp_D-flat,-8.613,major,0.0357,0.72,0.0,0.0988,0.219,82.997,4/4,classical
40,False,0.469,0.477,B,-9.399,major,0.0401,0.995,0.89,0.41,0.6,84.425,4/4,classical
39,False,0.415,0.36,E,-10.582,minor,0.226,0.993,0.82,0.195,0.604,82.374,4/4,classical
37,False,0.475,0.503,C-sharp_D-flat,-10.5,major,0.0365,0.823,0.0,0.523,0.675,111.938,4/4,classical
38,False,0.375,0.24,A,-5.916,major,0.0333,0.98,0.0,0.0971,0.311,94.66,3/4,classical
39,False,0.253,0.21,F,-10.948,major,0.0373,0.947,7.09e-05,0.348,0.42,123.851,4/4,classical
39,False,0.747,0.567,E,-8.188,minor,0.0436,0.545,0.0,0.163,0.453,107.021,4/4,classical
39,False,0.34,0.465,C,-11.631,major,0.0453,0.718,0.0652,0.142,0.0686,97.54,3/4,classical
39,False,0.524,0.636,C,-7.238,minor,0.034,0.782,0.0535,0.0662,0.827,153.114,4/4,classical
40,False,0.564,0.296,F-sharp_G-flat,-18.489,major,0.179,0.99,0.883,0.492,0.931,109.566,4/4,classical
38,False,0.465,0.71,D-sharp_E-flat,-10.862,major,0.0821,0.271,0.0509,0.0874,0.749,102.876,4/4,classical
0,False,0.225,0.117,E,-24.971,minor,0.0488,0.968,0.867,0.103,0.275,160.017,3/4,classical
0,False,0.561,0.445,A-sharp_B-flat,-16.71,minor,0.0579,0.784,0.87,0.0918,0.0519,125.695,3/4,classical
0,False,0.186,0.00432,G,-20.811,major,0.0366,0.926,0.963,0.0952,0.0286,57.23,4/4,classical
0,False,0.186,0.00432,G,-20.811,major,0.0366,0.926,0.963,0.0952,0.0286,57.23,4/4,classical
0,False,0.163,0.0368,G-sharp_A-flat,-23.149,major,0.0472,0.991,0.899,0.107,0.0387,69.442,3/4,classical
0,False,0.214,0.328,A-sharp_B-flat,-13.545,major,0.0377,0.945,8.92e-05,0.105,0.114,89.521,4/4,classical
0,False,0.334,0.187,G,-20.906,minor,0.0415,0.884,0.797,0.105,0.0836,112.135,4/4,classical
0,False,0.311,0.0465,C-sharp_D-flat,-24.625,major,0.0426,0.985,0.882,0.144,0.0368,68.431,4/4,classical
0,False,0.351,0.0076,C-sharp_D-flat,-31.649,major,0.0401,0.98,0.945,0.121,0.0764,130.107,4/4,classical
0,False,0.223,0.0375,C-sharp_D-flat,-25.525,major,0.0441,0.99,0.934,0.102,0.0459,68.486,5/4,classical
0,False,0.13,0.286,B,-19.418,major,0.0383,0.96,0.322,0.326,0.104,46.496,3/4,classical
50,False,0.285,0.00464,D-sharp_E-flat,-38.222,minor,0.0435,0.995,0.844,0.0582,0.216,72.32,3/4,classical
0,False,0.29,0.0191,G-sharp_A-flat,-30.885,major,0.035,0.985,0.909,0.0994,0.0622,65.461,3/4,classical
0,False,0.285,0.0158,C,-24.312,major,0.0483,0.947,0.466,0.126,0.0369,119.852,4/4,classical
0,False,0.344,0.0965,F,-21.096,major,0.0394,0.952,0.866,0.0946,0.292,84.326,4/4,classical
0,False,0.317,0.0056,G-sharp_A-flat,-34.478,major,0.0393,0.991,0.933,0.131,0.127,65.873,4/4,classical
0,False,0.238,0.0568,C-sharp_D-flat,-26.529,major,0.0409,0.984,0.91,0.0953,0.0335,68.981,4/4,classical
0,False,0.346,0.219,B,-18.842,major,0.0319,0.993,0.732,0.383,0.542,88.687,4/4,classical
0,False,0.343,0.334,C-sharp_D-flat,-19.391,major,0.04,0.977,0.272,0.343,0.266,130.9,4/4,classical
0,False,0.311,0.278,A,-21.328,major,0.0409,0.97,0.0336,0.239,0.184,122.559,5/4,classical
0,False,0.167,0.133,E,-26.88,minor,0.0822,0.774,0.692,0.729,0.204,142.844,4/4,classical
0,False,0.0713,0.00696,D-sharp_E-flat,-39.507,major,0.0405,0.994,0.915,0.071,0.0977,213.848,3/4,classical
0,False,0.316,0.108,C-sharp_D-flat,-20.37,major,0.0416,0.994,0.898,0.0957,0.0615,84.996,4/4,classical
0,False,0.175,0.0869,D,-20.248,minor,0.0427,0.955,0.251,0.0783,0.0345,78.113,4/4,classical
0,False,0.394,0.0578,E,-21.723,minor,0.0445,0.995,0.921,0.0835,0.0432,65.106,5/4,classical
0,False,0.393,0.217,G,-16.611,minor,0.0354,0.993,0.893,0.111,0.177,114.404,4/4,classical
0,False,0.398,0.0292,F,-26.388,minor,0.0501,0.988,0.81,0.0789,0.0392,126.323,3/4,classical
0,False,0.43,0.0341,F,-24.869,major,0.0565,0.81,0.531,0.109,0.158,157.791,5/4,classical
69,False,0.184,0.00527,C-sharp_D-flat,-37.264,minor,0.0432,0.995,0.887,0.173,0.151,170.612,3/4,classical
36,False,0.367,0.836,F,-4.875,major,0.135,0.797,0.000963,0.216,0.503,68.144,4/4,classical
38,False,0.387,0.449,D,-7.792,minor,0.0334,0.955,0.000191,0.387,0.533,133.927,4/4,classical
36,False,0.272,0.614,D,-10.694,major,0.0375,0.616,0.927,0.106,0.558,160.8,4/4,classical
38,False,0.707,0.606,D,-9.232,major,0.089,0.615,0.0,0.0896,0.918,89.911,4/4,classical
36,False,0.372,0.833,A-sharp_B-flat,-7.073,minor,0.11,0.861,0.682,0.295,0.582,128.171,4/4,classical
38,False,0.618,0.775,F,-10.07,major,0.0553,0.768,1.14e-06,0.282,0.857,122.178,4/4,classical
36,False,0.295,0.546,D,-10.656,major,0.0477,0.879,0.000556,0.373,0.724,185.761,3/4,classical
0,False,0.485,0.0293,E,-30.251,minor,0.031,0.991,0.902,0.0964,0.0423,80.014,3/4,classical
0,False,0.485,0.0293,E,-30.251,minor,0.031,0.991,0.902,0.0964,0.0423,80.014,3/4,classical
0,False,0.365,0.0289,C-sharp_D-flat,-27.855,major,0.0419,0.995,0.947,0.12,0.477,146.853,4/4,classical
0,False,0.485,0.0293,E,-30.251,minor,0.031,0.991,0.902,0.0964,0.0423,80.014,3/4,classical
0,False,0.318,0.318,F,-6.224,major,0.0346,0.929,6.5e-05,0.201,0.216,96.803,4/4,classical
0,False,0.176,0.162,A,-18.922,major,0.0362,0.988,0.913,0.12,0.183,58.879,4/4,classical
0,False,0.506,0.853,C-sharp_D-flat,-9.989,minor,0.0488,5.61e-05,0.097,0.347,0.594,145.691,4/4,classical
0,False,0.232,0.246,F,-12.142,major,0.0366,0.976,0.902,0.13,0.183,103.736,3/4,classical
0,False,0.287,0.482,A,-9.074,minor,0.0391,0.909,0.3,0.181,0.399,122.567,3/4,classical
1,False,0.234,0.136,F,-18.882,major,0.0458,0.97,0.281,0.108,0.0374,85.418,4/4,classical
0,False,0.198,0.503,C-sharp_D-flat,-6.376,major,0.0336,0.971,0.783,0.127,0.147,91.442,4/4,classical
0,False,0.336,0.485,G-sharp_A-flat,-11.719,major,0.052,0.949,0.937,0.844,0.546,125.921,3/4,classical
0,False,0.377,0.193,E,-18.928,minor,0.0449,0.987,0.9,0.0884,0.285,153.373,3/4,classical
0,False,0.229,0.45,A-sharp_B-flat,-8.16,major,0.0374,0.969,0.383,0.106,0.139,114.808,4/4,classical
0,False,0.319,0.0541,E,-20.544,minor,0.0388,0.949,0.537,0.0929,0.1,129.399,3/4,classical
0,False,0.0969,0.18,D-sharp_E-flat,-18.797,major,0.0484,0.79,0.579,0.215,0.0978,74.24,4/4,classical
0,False,0.263,0.000756,A-sharp_B-flat,-36.964,minor,0.0543,0.995,0.935,0.0936,0.0394,50.681,4/4,classical
0,False,0.212,0.106,G,-20.938,major,0.0433,0.969,0.0376,0.0937,0.0398,83.746,4/4,classical
0,False,0.16,0.465,F,-8.577,major,0.0337,0.939,0.229,0.383,0.14,84.69,4/4,classical
0,False,0.211,0.07,G,-24.816,minor,0.0451,0.987,0.169,0.0965,0.0529,86.921,4/4,classical
0,False,0.458,0.231,E,-16.326,minor,0.0376,0.855,0.885,0.075,0.232,146.337,4/4,classical
0,False,0.302,0.0437,G,-21.963,minor,0.0433,0.957,0.646,0.1,0.0819,118.809,4/4,classical
0,False,0.256,0.516,A-sharp_B-flat,-9.279,major,0.0449,0.988,0.921,0.746,0.193,75.54,4/4,classical
0,False,0.158,0.21,G,-16.398,major,0.033,0.953,0.86,0.153,0.193,80.984,4/4,classical
0,False,0.18,0.351,A-sharp_B-flat,-10.22,major,0.0343,0.988,0.866,0.137,0.0606,101.159,4/4,classical
0,False,0.287,0.0372,C,-25.063,minor,0.0541,0.981,0.0774,0.0514,0.0393,86.551,4/4,classical
0,False,0.232,0.235,D,-14.975,major,0.0404,0.955,0.00122,0.0896,0.0973,113.492,3/4,classical
0,False,0.148,0.0367,C-sharp_D-flat,-21.648,major,0.0413,0.989,0.828,0.114,0.0666,138.57,3/4,classical
0,False,0.142,0.261,F-sharp_G-flat,-10.312,major,0.035,0.994,0.781,0.29,0.12,63.399,4/4,classical
0,False,0.192,0.0227,C-sharp_D-flat,-32.377,major,0.0397,0.989,0.9,0.0778,0.0354,68.257,4/4,classical
0,False,0.383,0.0155,B,-29.576,minor,0.0463,0.994,0.901,0.0956,0.0641,71.935,4/4,classical
0,False,0.389,0.206,F,-16.943,major,0.0354,0.948,0.344,0.0967,0.275,81.968,4/4,classical
0,False,0.373,0.102,G,-24.802,major,0.0525,0.995,0.867,0.196,0.325,152.04,3/4,classical
0,False,0.431,0.218,G,-18.009,major,0.042,0.976,0.268,0.143,0.49,147.561,4/4,classical
0,False,0.104,0.0491,A,-22.883,minor,0.046,0.984,0.51,0.099,0.0341,90.278,4/4,classical
0,False,0.24,0.0984,A,-19.874,minor,0.0503,0.982,0.384,0.0854,0.18,122.741,4/4,classical
0,False,0.182,0.0436,C,-20.946,major,0.0358,0.908,0.82,0.112,0.0391,100.533,4/4,classical
0,False,0.325,0.15,D,-24.599,major,0.172,0.961,0.607,0.657,0.174,90.284,4/4,classical
68,False,0.239,0.287,G,-12.565,minor,0.0388,0.876,0.644,0.122,0.185,71.608,3/4,classical
53,False,0.457,0.474,D,-9.245,major,0.0324,0.93,0.956,0.0679,0.0381,92.404,4/4,classical
34,False,0.306,0.387,C,-12.526,major,0.0357,0.561,0.0,0.107,0.295,122.587,5/4,classical
33,False,0.576,0.274,F,-14.045,major,0.0297,0.953,0.000167,0.267,0.46,93.754,4/4,classical
35,False,0.343,0.399,G,-17.367,major,0.0533,0.991,0.136,0.133,0.731,105.118,4/4,classical
37,False,0.257,0.374,D-sharp_E-flat,-7.133,major,0.028,0.946,3.33e-06,0.3,0.268,136.999,4/4,classical
35,False,0.504,0.565,D,-9.185,minor,0.0516,0.724,0.0,0.0565,0.528,124.454,4/4,classical
36,False,0.403,0.775,E,-7.406,minor,0.0607,0.671,0.635,0.079,0.207,180.079,3/4,classical
35,False,0.349,0.495,A-sharp_B-flat,-12.433,major,0.0918,0.991,0.684,0.353,0.608,95.758,4/4,classical
66,False,0.431,0.00807,E,-29.783,minor,0.0459,0.995,0.932,0.112,0.334,77.745,4/4,classical
34,False,0.335,0.473,A,-12.607,major,0.058,0.977,0.251,0.218,0.59,94.746,4/4,classical
35,False,0.595,0.657,G-sharp_A-flat,-5.418,major,0.0298,0.735,0.0,0.387,0.782,102.321,4/4,classical
34,False,0.575,0.326,D,-8.55,major,0.0812,0.971,0.0,0.38,0.324,125.554,4/4,classical
36,False,0.296,0.566,D-sharp_E-flat,-6.349,minor,0.0576,0.733,0.0,0.74,0.602,172.14,4/4,classical
35,False,0.467,0.526,G-sharp_A-flat,-11.977,major,0.0366,0.476,0.0,0.0933,0.52,86.902,4/4,classical
58,False,0.14,0.217,G,-15.304,major,0.0352,0.909,0.855,0.0689,0.078,88.381,4/4,classical
0,False,0.317,0.161,G-sharp_A-flat,-17.203,major,0.0374,0.916,0.881,0.0979,0.0545,118.162,3/4,classical
69,False,0.275,0.157,G,-18.752,major,0.0636,0.89,0.842,0.186,0.304,73.289,4/4,classical
35,False,0.517,0.713,D,-8.39,major,0.0614,0.607,9.81e-06,0.145,0.8,100.214,4/4,classical
34,False,0.498,0.319,D,-9.576,major,0.0262,0.672,0.000106,0.0952,0.211,82.955,4/4,classical
63,False,0.303,0.108,A,-27.433,minor,0.0473,0.994,0.877,0.0805,0.18,126.931,3/4,classical
0,False,0.646,0.0897,F-sharp_G-flat,-19.288,major,0.0306,0.989,0.912,0.11,0.0546,82.003,4/4,classical
0,False,0.403,0.185,A-sharp_B-flat,-20.519,minor,0.0417,0.962,0.911,0.0958,0.162,104.517,3/4,classical
1,False,0.0819,0.0132,C,-25.217,major,0.0494,0.964,0.647,0.12,0.032,82.637,4/4,classical
2,False,0.318,0.0361,E,-21.792,minor,0.0445,0.907,0.0302,0.0926,0.0625,99.889,4/4,classical
2,False,0.442,0.286,C-sharp_D-flat,-16.598,major,0.0419,0.968,0.811,0.0886,0.629,146.761,3/4,classical
2,False,0.287,0.19,F-sharp_G-flat,-16.959,minor,0.0379,0.941,0.369,0.0906,0.177,77.583,4/4,classical
0,False,0.515,0.0695,F,-22.837,major,0.0342,0.992,0.934,0.0943,0.109,112.81,4/4,classical
2,False,0.168,0.0442,B,-18.784,major,0.0371,0.908,0.914,0.694,0.0384,74.591,4/4,classical
0,False,0.0876,0.217,G-sharp_A-flat,-24.314,minor,0.0426,0.975,0.909,0.12,0.0778,81.32,4/4,classical
0,False,0.233,0.911,E,-5.114,minor,0.08,3.34e-05,0.258,0.344,0.197,199.851,4/4,classical
0,False,0.347,0.0312,F,-30.669,minor,0.0532,0.992,0.00101,0.0767,0.0877,88.69,4/4,classical
0,False,0.194,0.145,A,-23.039,minor,0.0557,0.967,0.717,0.35,0.037,80.3,3/4,classical
0,False,0.261,0.0214,A,-30.245,minor,0.0603,0.948,0.0,0.106,0.0761,83.335,4/4,classical
0,False,0.18,0.114,F-sharp_G-flat,-28.877,minor,0.0413,0.928,0.79,0.121,0.159,112.793,3/4,classical
0,False,0.287,0.0391,C,-25.598,major,0.044,0.963,0.873,0.105,0.0614,119.842,4/4,classical
0,False,0.402,0.0481,F,-25.898,major,0.0337,0.974,0.833,0.0997,0.175,103.346,4/4,classical
0,False,0.308,0.0569,D-sharp_E-flat,-20.515,major,0.0706,0.991,0.000105,0.189,0.0394,73.698,3/4,classical
0,False,0.364,0.104,G,-21.888,major,0.0424,0.979,4.97e-06,0.0723,0.147,125.517,4/4,classical
0,False,0.363,0.0911,C,-22.805,major,0.0389,0.969,0.874,0.162,0.228,77.37,4/4,classical
0,False,0.472,0.27,C,-23.245,major,0.092,0.831,0.789,0.0552,0.467,150.013,4/4,classical
0,False,0.377,0.017,B,-30.852,minor,0.0453,0.95,0.0,0.181,0.211,103.907,4/4,classical
0,False,0.594,0.0852,G,-20.606,major,0.0533,0.994,0.937,0.101,0.626,127.091,4/4,classical
0,False,0.199,0.0419,D-sharp_E-flat,-21.765,major,0.0461,0.734,0.55,0.108,0.121,169.307,4/4,classical
0,False,0.572,0.0144,G,-23.133,major,0.0576,0.995,0.969,0.109,0.536,123.784,4/4,classical
0,False,0.375,0.145,D,-18.732,major,0.0361,0.963,0.889,0.128,0.329,77.903,4/4,classical
0,False,0.528,0.143,D-sharp_E-flat,-20.056,major,0.0437,0.964,0.897,0.0623,0.423,136.278,4/4,classical
0,False,0.375,0.145,D,-18.732,major,0.0361,0.963,0.889,0.128,0.329,77.903,4/4,classical
0,False,0.375,0.145,D,-18.732,major,0.0361,0.963,0.889,0.128,0.329,77.903,4/4,classical
46,False,0.199,0.319,D,-14.43,major,0.0334,0.00513,0.893,0.144,0.0462,120.772,4/4,classical
65,False,0.41,0.196,C,-15.956,major,0.0383,0.953,0.892,0.0974,0.0622,78.823,4/4,classical
33,False,0.48,0.233,A,-9.407,major,0.0331,0.876,1.97e-06,0.0896,0.136,120.074,4/4,classical
34,False,0.441,0.499,G,-6.558,major,0.0378,0.97,0.00151,0.447,0.514,128.364,4/4,classical
35,False,0.464,0.663,F,-6.284,major,0.141,0.857,0.000272,0.387,0.782,85.901,4/4,classical
32,False,0.428,0.58,E,-8.569,major,0.0356,0.343,3.3e-05,0.12,0.478,83.429,4/4,classical
54,False,0.323,0.105,C,-21.784,major,0.0339,0.936,0.929,0.108,0.186,167.407,3/4,classical
33,False,0.434,0.265,F,-18.025,minor,0.058,0.995,0.87,0.218,0.607,131.532,4/4,classical
35,False,0.689,0.638,F,-2.467,major,0.0379,0.707,0.0,0.197,0.925,136.884,4/4,classical
35,False,0.416,0.477,F-sharp_G-flat,-1.383,minor,0.04,0.631,0.0,0.344,0.704,164.972,4/4,classical
70,False,0.231,0.0297,D,-31.544,major,0.0579,0.991,0.878,0.0742,0.07,131.413,4/4,classical
33,False,0.543,0.311,G-sharp_A-flat,-11.237,major,0.087,0.991,0.109,0.821,0.624,107.767,4/4,classical
32,False,0.487,0.373,D,-16.523,minor,0.0288,0.648,0.0,0.144,0.552,84.121,4/4,classical
33,False,0.25,0.29,D,-16.253,major,0.0333,0.885,0.0,0.0653,0.452,75.157,4/4,classical
33,False,0.411,0.638,G-sharp_A-flat,-4.307,major,0.0576,0.925,0.00206,0.146,0.336,175.222,3/4,classical
33,False,0.497,0.34,D,-9.616,major,0.0269,0.67,7.62e-05,0.101,0.172,82.995,4/4,classical
34,False,0.708,0.608,F-sharp_G-flat,-4.667,major,0.0267,0.854,0.000881,0.346,0.549,135.046,4/4,classical
64,False,0.421,0.118,D,-17.703,major,0.0408,0.842,0.938,0.115,0.175,104.03,4/4,classical
66,False,0.225,0.0047,C-sharp_D-flat,-30.928,minor,0.0509,0.992,0.881,0.0722,0.186,163.665,4/4,classical
67,False,0.153,0.953,C,-4.74,minor,0.122,0.00152,0.0062,0.366,0.14,199.892,4/4,classical
34,False,0.469,0.522,G-sharp_A-flat,-10.53,major,0.0854,0.93,0.038,0.712,0.713,100.716,4/4,classical
70,False,0.468,0.0127,G,-36.856,major,0.123,0.994,0.937,0.094,0.356,72.776,3/4,classical
33,False,0.577,0.563,B,-9.107,major,0.0319,0.863,0.0186,0.19,0.785,147.562,3/4,classical
0,False,0.409,0.0191,D,-31.753,major,0.0324,0.992,0.912,0.0981,0.181,104.164,4/4,classical
45,False,0.268,0.0124,A,-28.777,major,0.0358,0.99,0.922,0.0788,0.0726,70.582,4/4,classical
0,False,0.366,0.0467,A,-20.623,major,0.0375,0.927,8.87e-05,0.194,0.35,81.945,3/4,classical
0,False,0.302,0.096,D,-28.927,minor,0.0309,0.972,0.903,0.098,0.382,94.275,4/4,classical
61,False,0.56,0.0519,G-sharp_A-flat,-22.616,major,0.0423,0.99,0.905,0.117,0.182,132.691,4/4,classical
0,False,0.302,0.096,D,-28.927,minor,0.0309,0.972,0.903,0.098,0.382,94.275,4/4,classical
0,False,0.302,0.096,D,-28.927,minor,0.0309,0.972,0.903,0.098,0.382,94.275,4/4,classical
2,False,0.126,0.0499,C-sharp_D-flat,-22.935,minor,0.0393,0.648,0.887,0.141,0.115,96.29,4/4,classical
0,False,0.302,0.096,D,-28.927,minor,0.0309,0.972,0.903,0.098,0.382,94.275,4/4,classical
1,False,0.159,0.0879,C-sharp_D-flat,-23.347,minor,0.0429,0.701,0.888,0.0819,0.434,56.139,4/4,classical
1,False,0.173,0.0296,C-sharp_D-flat,-28.601,minor,0.045,0.828,0.793,0.109,0.102,120.805,3/4,classical
1,False,0.128,0.0194,C-sharp_D-flat,-26.714,minor,0.0403,0.826,0.0398,0.133,0.0576,87.224,4/4,classical
0,False,0.401,0.397,G,-13.777,major,0.0385,0.989,0.775,0.227,0.903,75.695,4/4,classical
0,False,0.113,0.151,D-sharp_E-flat,-16.28,major,0.0418,0.627,0.857,0.112,0.0365,83.543,4/4,classical
0,False,0.444,0.317,D,-18.349,major,0.0355,0.744,0.927,0.323,0.921,144.238,4/4,classical
1,False,0.192,0.091,D,-21.512,major,0.0443,0.925,0.73,0.119,0.129,113.15,4/4,classical
0,False,0.0813,0.0533,D-sharp_E-flat,-23.481,major,0.0417,0.886,0.844,0.0913,0.0356,83.586,5/4,classical
0,False,0.192,0.091,D,-21.512,major,0.0443,0.925,0.73,0.119,0.129,113.15,4/4,classical
0,False,0.147,0.117,G,-21.873,major,0.0412,0.868,0.732,0.346,0.0713,90.476,4/4,classical
0,False,0.332,0.491,C,-11.546,major,0.0437,0.899,0.938,0.25,0.41,109.06,4/4,classical
0,False,0.147,0.117,G,-21.873,major,0.0412,0.868,0.732,0.346,0.0713,90.476,4/4,classical
0,False,0.192,0.091,D,-21.512,major,0.0443,0.925,0.73,0.119,0.129,113.15,4/4,classical
0,False,0.192,0.091,D,-21.512,major,0.0443,0.925,0.73,0.119,0.129,113.15,4/4,classical
0,False,0.149,0.0281,F-sharp_G-flat,-22.963,minor,0.0397,0.86,0.549,0.0958,0.042,137.501,3/4,classical
0,False,0.147,0.117,G,-21.873,major,0.0412,0.868,0.732,0.346,0.0713,90.476,4/4,classical
0,False,0.147,0.117,G,-21.873,major,0.0412,0.868,0.732,0.346,0.0713,90.476,4/4,classical
31,False,0.421,0.637,D-sharp_E-flat,-10.072,major,0.0764,0.848,7.74e-05,0.298,0.514,123.427,4/4,classical
