popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,is_popular
43,False,0.742,0.923,B,-6.316,minor,0.0293,0.047,0.0335,0.064,0.892,110.006,4/4,unpopular
57,False,0.918,0.673,C,-5.084,major,0.184,0.314,0.0,0.0555,0.828,99.952,4/4,popular
60,False,0.606,0.326,A-sharp_B-flat,-10.031,major,0.0294,0.841,0.0,0.139,0.414,91.626,4/4,popular
9,False,0.643,0.741,D,-7.449,major,0.027,0.0115,0.000615,0.121,0.527,122.983,4/4,unpopular
37,False,0.369,0.521,D,-8.896,major,0.0477,0.302,5.81e-05,0.31,0.664,184.347,4/4,unpopular
9,False,0.532,0.889,D,-5.786,major,0.0817,0.000228,7.45e-06,0.057,0.864,131.794,4/4,unpopular
60,False,0.71,0.346,G-sharp_A-flat,-11.872,minor,0.0582,0.839,0.935,0.111,0.364,83.912,4/4,popular
57,False,0.574,0.59,G,-6.205,major,0.0475,0.329,0.0,0.103,0.96,175.2,4/4,popular
57,False,0.561,0.872,A-sharp_B-flat,-5.811,major,0.0418,0.214,0.0,0.151,0.26,149.936,4/4,popular
42,False,0.547,0.62,B,-8.601,major,0.062,0.408,0.0002,0.0996,0.2,83.997,4/4,unpopular
29,False,0.873,0.644,G,-7.096,minor,0.0899,0.224,2.95e-05,0.0677,0.97,105.752,3/4,unpopular
44,True,0.84,0.831,G-sharp_A-flat,-5.561,major,0.12,0.0764,9.42e-05,0.0769,0.504,111.021,4/4,unpopular
43,False,0.698,0.416,A-sharp_B-flat,-5.71,major,0.0689,0.663,4.94e-05,0.084,0.95,132.652,4/4,unpopular
21,False,0.384,0.0256,A,-20.957,minor,0.0502,0.981,0.918,0.117,0.103,136.201,3/4,unpopular
21,False,0.585,0.6,G,-4.554,minor,0.0605,0.603,3.9e-06,0.126,0.816,85.91,4/4,unpopular
61,False,0.267,0.67,D,-4.688,minor,0.0807,0.0232,0.0,0.312,0.114,191.883,3/4,popular
44,False,0.684,0.117,D,-12.232,minor,0.0349,0.935,0.0,0.0762,0.671,125.928,3/4,unpopular
1,False,0.586,0.906,C,-8.235,major,0.0564,0.000837,0.019,0.0958,0.748,122.133,4/4,unpopular
61,False,0.681,0.756,C,-6.065,major,0.141,0.149,0.0176,0.102,0.676,144.878,4/4,popular
0,False,0.532,0.692,G,-5.769,major,0.0462,0.496,0.0,0.149,0.46,151.938,4/4,unpopular
47,False,0.846,0.926,F-sharp_G-flat,-3.036,minor,0.145,0.0914,0.0,0.0598,0.886,109.157,4/4,unpopular
55,False,0.715,0.909,A-sharp_B-flat,-7.94,minor,0.0484,0.00405,0.919,0.258,0.287,130.006,4/4,popular
74,False,0.636,0.849,C,-7.075,major,0.106,0.0438,0.0,0.372,0.917,156.036,4/4,popular
65,False,0.534,0.941,G-sharp_A-flat,-2.561,major,0.077,0.00204,0.00615,0.102,0.573,95.008,4/4,popular
0,False,0.787,0.872,A,-2.117,major,0.143,0.0067,0.000193,0.136,0.696,92.025,4/4,unpopular
0,False,0.631,0.867,A-sharp_B-flat,-2.207,major,0.036,0.237,0.0,0.12,0.916,92.136,4/4,unpopular
51,False,0.525,0.411,C-sharp_D-flat,-8.829,major,0.0261,0.671,0.000338,0.0989,0.197,138.112,3/4,popular
54,False,0.446,0.902,D,-5.33,minor,0.046,0.00634,0.000345,0.0813,0.302,180.115,4/4,popular
0,False,0.653,0.308,D,-11.926,major,0.0474,0.636,0.0,0.0899,0.462,107.72,4/4,unpopular
0,False,0.532,0.842,D,-6.152,major,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,4/4,unpopular
56,False,0.536,0.355,D,-8.61,major,0.0259,0.733,1.22e-05,0.138,0.22,139.888,4/4,popular
42,False,0.54,0.255,G-sharp_A-flat,-16.26,major,0.0284,0.258,0.00241,0.121,0.179,75.948,4/4,unpopular
61,False,0.514,0.601,C,-8.046,major,0.0677,0.302,0.0,0.075,0.452,92.648,4/4,popular
58,False,0.242,0.154,D,-26.525,major,0.0564,0.975,0.897,0.0964,0.0489,123.077,3/4,popular
10,False,0.782,0.979,G,-7.115,major,0.0674,0.00077,0.826,0.113,0.363,131.977,4/4,unpopular
0,False,0.165,0.434,C,-8.163,major,0.0288,0.316,0.171,0.213,0.186,77.983,3/4,unpopular
50,False,0.296,0.719,E,-5.03,major,0.0526,0.0161,0.0,0.328,0.121,159.926,4/4,unpopular
18,False,0.846,0.226,E,-11.614,major,0.248,0.332,0.077,0.323,0.464,37.49,4/4,unpopular
62,False,0.175,0.995,F-sharp_G-flat,1.023,minor,0.211,0.000145,2.5e-06,0.214,0.303,184.066,4/4,popular
0,False,0.552,0.823,D,-5.988,major,0.0332,0.445,0.000129,0.366,0.775,114.514,4/4,unpopular
25,True,0.592,0.932,C-sharp_D-flat,-5.412,major,0.0558,5.42e-06,0.859,0.073,0.677,133.987,4/4,unpopular
69,False,0.834,0.662,F,-6.179,major,0.0407,0.522,9.07e-05,0.14,0.718,115.999,4/4,popular
0,False,0.854,0.446,C-sharp_D-flat,-8.957,minor,0.198,0.313,0.215,0.156,0.57,92.545,4/4,unpopular
45,False,0.579,0.754,E,-5.249,major,0.0261,0.00805,0.0,0.0803,0.734,124.036,4/4,unpopular
32,True,0.913,0.541,C,-12.502,major,0.0902,0.00772,0.546,0.175,0.527,125.036,4/4,unpopular
2,False,0.791,0.534,A,-13.261,minor,0.0355,0.0749,1.99e-06,0.156,0.963,127.488,4/4,unpopular
0,False,0.725,0.675,E,-6.8,major,0.0368,0.0165,0.0,0.0537,0.595,99.979,4/4,unpopular
62,False,0.175,0.995,F-sharp_G-flat,1.023,minor,0.211,0.000145,2.5e-06,0.214,0.303,184.066,4/4,popular
68,False,0.637,0.573,B,-6.69,minor,0.0491,0.279,3.46e-06,0.0617,0.704,90.017,4/4,popular
20,False,0.175,0.0989,A-sharp_B-flat,-24.888,major,0.0324,0.968,0.87,0.817,0.058,77.812,3/4,unpopular
64,False,0.644,0.818,F-sharp_G-flat,-5.924,minor,0.0549,0.431,2.62e-05,0.0806,0.789,118.477,4/4,popular
39,False,0.571,0.716,D,-8.011,major,0.0292,0.0711,4.46e-05,0.304,0.629,167.905,4/4,unpopular
44,False,0.627,0.682,A-sharp_B-flat,-10.807,minor,0.0896,0.331,0.00188,0.127,0.817,173.967,4/4,unpopular
36,False,0.725,0.618,A,-9.842,minor,0.046,0.325,0.000133,0.384,0.479,112.681,5/4,unpopular
63,False,0.642,0.628,G,-12.849,major,0.0358,0.334,8.29e-06,0.614,0.893,103.317,4/4,popular
36,False,0.628,0.52,E,-8.331,major,0.0278,0.812,0.0,0.963,0.654,89.97,4/4,unpopular
66,False,0.318,0.902,C-sharp_D-flat,-4.605,major,0.131,0.0116,0.0,0.393,0.437,199.844,4/4,popular
54,False,0.636,0.543,A,-10.717,major,0.123,0.0102,0.0987,0.106,0.238,139.998,4/4,popular
44,False,0.496,0.776,C,-5.765,major,0.0476,0.561,0.0,0.955,0.785,81.826,4/4,unpopular
38,False,0.243,0.204,C,-22.951,major,0.0534,0.988,0.937,0.127,0.305,169.065,4/4,unpopular
37,False,0.331,0.712,F-sharp_G-flat,-8.492,major,0.0748,0.252,0.488,0.087,0.388,179.442,3/4,unpopular
47,False,0.444,0.719,C-sharp_D-flat,-3.513,minor,0.0666,0.122,5.3e-06,0.115,0.159,149.941,4/4,unpopular
73,False,0.518,0.858,C,-6.147,major,0.0672,0.00563,0.00349,0.0598,0.249,117.897,4/4,popular
0,False,0.678,0.612,E,-9.764,major,0.0339,0.1,0.316,0.164,0.857,118.381,4/4,unpopular
56,True,0.45,0.872,G,-4.91,major,0.0353,0.0018,1.61e-05,0.0833,0.396,156.059,4/4,popular
1,False,0.842,0.595,A-sharp_B-flat,-9.505,minor,0.165,0.219,0.00618,0.133,0.239,108.045,4/4,unpopular
31,False,0.801,0.583,C-sharp_D-flat,-6.7,minor,0.0535,0.00921,0.00711,0.17,0.666,102.008,4/4,unpopular
26,False,0.14,0.45,A-sharp_B-flat,-10.805,minor,0.0474,0.197,0.926,0.0737,0.0359,88.778,4/4,unpopular
29,False,0.727,0.794,F,-7.988,major,0.0424,0.276,0.0,0.303,0.915,99.411,4/4,unpopular
49,False,0.558,0.687,B,-7.25,major,0.0369,0.293,0.0,0.104,0.298,113.037,4/4,unpopular
45,False,0.326,0.498,G,-6.188,major,0.0325,0.00661,0.0,0.128,0.14,150.026,4/4,unpopular
71,True,0.934,0.735,C-sharp_D-flat,-6.668,major,0.251,0.031,8.6e-06,0.107,0.768,101.368,4/4,popular
26,False,0.664,0.274,A-sharp_B-flat,-11.005,minor,0.0425,0.899,0.0,0.354,0.392,75.01,4/4,unpopular
45,False,0.669,0.363,E,-8.672,major,0.0297,0.725,6.05e-05,0.0591,0.623,110.519,4/4,unpopular
46,False,0.661,0.89,F-sharp_G-flat,-3.592,minor,0.0396,0.263,0.0,0.15,0.809,133.085,4/4,unpopular
44,False,0.604,0.576,G-sharp_A-flat,-5.976,major,0.0364,0.527,2.8e-05,0.0897,0.309,124.249,4/4,unpopular
59,False,0.557,0.821,C-sharp_D-flat,-7.794,minor,0.0573,0.0189,0.0,0.0863,0.184,170.022,4/4,popular
16,False,0.469,0.224,C,-13.689,major,0.032,0.757,0.000541,0.309,0.41,82.024,4/4,unpopular
26,False,0.663,0.514,G-sharp_A-flat,-7.505,minor,0.0582,0.507,0.0,0.41,0.76,118.757,4/4,unpopular
21,False,0.774,0.759,C,-5.808,major,0.113,0.121,0.0,0.0662,0.67,116.198,4/4,unpopular
19,False,0.378,0.896,F,-8.124,minor,0.0414,0.4,0.951,0.175,0.263,120.027,4/4,unpopular
0,False,0.716,0.709,B,-4.683,minor,0.0529,0.0749,0.00261,0.182,0.434,100.059,4/4,unpopular
52,False,0.389,0.912,C,-2.444,major,0.0624,0.172,0.000131,0.0911,0.395,174.101,4/4,popular
39,False,0.649,0.273,D,-16.039,minor,0.0305,0.0131,0.0,0.113,0.564,85.985,4/4,unpopular
0,False,0.252,0.738,G,-5.326,major,0.0446,0.0145,0.000497,0.375,0.256,165.187,4/4,unpopular
48,False,0.446,0.821,C,-4.319,major,0.0544,0.00512,2.35e-06,0.0598,0.25,139.903,4/4,unpopular
45,False,0.475,0.807,D,-6.706,major,0.0411,0.121,0.0333,0.0792,0.0396,120.017,4/4,unpopular
69,False,0.584,0.718,B,-7.824,minor,0.126,0.0205,2.99e-06,0.906,0.155,99.841,4/4,popular
59,False,0.371,0.866,A,-7.426,major,0.039,5.91e-06,0.58,0.196,0.447,87.254,4/4,popular
51,False,0.424,0.895,B,-4.353,major,0.0428,0.117,0.0,0.0843,0.505,165.917,4/4,popular
48,False,0.181,0.245,C-sharp_D-flat,-12.333,major,0.0389,0.779,0.899,0.0681,0.0366,109.007,4/4,unpopular
16,False,0.631,0.898,D,-11.435,major,0.104,0.0453,0.00124,0.182,0.854,165.806,4/4,unpopular
18,False,0.599,0.808,C-sharp_D-flat,-4.607,minor,0.21,0.00728,1.41e-06,0.263,0.649,78.077,4/4,unpopular
0,False,0.597,0.527,A-sharp_B-flat,-8.658,minor,0.0412,0.127,0.0,0.14,0.535,123.946,4/4,unpopular
0,False,0.445,0.531,D,-6.571,major,0.0324,0.324,0.0,0.186,0.316,178.061,3/4,unpopular
26,False,0.483,0.219,C,-13.27,major,0.0482,0.972,0.0,0.116,0.641,149.581,4/4,unpopular
0,False,0.53,0.835,A,-3.69,major,0.11,0.0453,0.0,0.0637,0.471,166.02,4/4,unpopular
50,False,0.57,0.413,A,-7.034,major,0.0345,0.535,0.0,0.076,0.278,152.032,4/4,unpopular
56,False,0.456,0.803,D,-4.265,major,0.0786,0.000259,0.000368,0.291,0.333,186.15,4/4,popular
20,True,0.598,0.884,D,-1.108,major,0.127,0.00029,0.00136,0.325,0.17,105.009,4/4,unpopular
0,False,0.553,0.784,C-sharp_D-flat,-5.458,major,0.114,0.0609,0.0,0.305,0.609,96.553,4/4,unpopular
3,False,0.495,0.144,G,-21.977,major,0.038,0.986,0.847,0.222,0.391,94.024,4/4,unpopular
55,False,0.429,0.901,G,-0.308,minor,0.1,0.00536,0.542,0.0651,0.168,175.077,4/4,popular
22,False,0.423,0.629,A,-13.874,minor,0.0419,0.0451,0.0,0.162,0.597,160.347,4/4,unpopular
0,True,0.758,0.664,G,-7.436,major,0.157,0.377,5.1e-06,0.219,0.308,146.968,4/4,unpopular
40,False,0.473,0.318,F-sharp_G-flat,-13.483,minor,0.0367,0.981,0.18,0.176,0.361,108.448,4/4,unpopular
17,False,0.379,0.955,F,-3.005,major,0.0371,9.81e-06,0.0112,0.363,0.315,161.958,4/4,unpopular
0,False,0.491,0.849,A,-5.188,major,0.0309,0.0526,0.0094,0.274,0.932,118.161,4/4,unpopular
53,False,0.499,0.963,F,-2.729,minor,0.0578,6.53e-05,0.000507,0.608,0.16,123.981,4/4,popular
43,False,0.421,0.907,E,-4.422,major,0.0476,0.0167,6.55e-05,0.198,0.668,156.023,4/4,unpopular
0,False,0.473,0.068,C,-20.033,major,0.0315,0.892,0.00216,0.105,0.262,93.777,3/4,unpopular
39,False,0.668,0.359,A-sharp_B-flat,-8.73,minor,0.0329,0.489,0.0,0.183,0.363,119.979,4/4,unpopular
66,False,0.592,0.894,B,-4.71,minor,0.042,0.00358,5.32e-06,0.0721,0.642,100.026,4/4,popular
43,False,0.442,0.925,A,-3.781,major,0.0648,0.00195,0.496,0.0851,0.196,134.94,4/4,unpopular
0,True,0.83,0.859,G,-9.213,major,0.124,0.000956,0.0,0.214,0.653,109.319,4/4,unpopular
50,True,0.579,0.402,D,-9.687,major,0.0392,0.777,0.0,0.316,0.516,152.067,4/4,unpopular
1,False,0.344,0.931,C-sharp_D-flat,-3.759,major,0.0783,0.00104,0.0,0.0903,0.251,148.104,4/4,unpopular
38,False,0.511,0.489,F-sharp_G-flat,-11.655,minor,0.0577,0.816,0.0,0.0936,0.364,96.841,4/4,unpopular
0,False,0.473,0.297,C,-17.103,major,0.0321,0.75,0.535,0.129,0.551,130.342,4/4,unpopular
12,False,0.235,0.0975,A,-25.217,minor,0.0345,0.946,0.828,0.107,0.0361,145.033,3/4,unpopular
67,False,0.551,0.416,E,-7.94,major,0.0274,0.648,2.26e-06,0.312,0.255,72.174,4/4,popular
53,False,0.386,0.176,F-sharp_G-flat,-15.301,major,0.0412,0.921,0.0234,0.133,0.389,155.988,4/4,popular
49,False,0.628,0.764,E,-6.77,major,0.0286,0.00488,5.46e-05,0.332,0.163,129.258,4/4,unpopular
54,False,0.501,0.991,G,-1.731,major,0.0996,2.46e-05,0.0,0.107,0.222,110.001,3/4,popular
26,False,0.784,0.936,C-sharp_D-flat,-9.272,major,0.0813,0.000206,0.888,0.104,0.369,127.935,3/4,unpopular
32,False,0.16,0.999,E,-1.772,major,0.222,0.00143,0.914,0.203,0.171,178.118,4/4,unpopular
0,False,0.221,0.664,C,-5.242,minor,0.0379,0.0039,0.657,0.239,0.101,186.044,4/4,unpopular
32,False,0.598,0.28,C,-17.44,major,0.0299,0.763,0.0,0.425,0.681,105.217,4/4,unpopular
43,False,0.769,0.888,B,-5.057,minor,0.0485,0.54,0.000218,0.0771,0.949,134.065,4/4,unpopular
25,False,0.571,0.751,D,-9.544,major,0.0585,0.556,0.0,0.0646,0.966,91.002,4/4,unpopular
28,False,0.443,0.513,E,-10.92,major,0.055,0.152,0.0189,0.491,0.61,95.525,4/4,unpopular
12,False,0.389,0.203,E,-16.535,major,0.0296,0.928,0.00265,0.232,0.408,106.232,4/4,unpopular
43,False,0.656,0.512,G,-7.266,major,0.0384,0.757,0.00055,0.0923,0.504,80.514,4/4,unpopular
0,False,0.545,0.7,F,-6.961,major,0.0323,0.0982,0.0,0.1,0.799,83.506,4/4,unpopular
37,False,0.547,0.895,F,-4.186,major,0.051,0.00344,0.0,0.189,0.818,165.042,4/4,unpopular
3,False,0.418,0.876,D,-5.157,major,0.0529,0.00187,0.0,0.829,0.341,128.033,4/4,unpopular
4,False,0.329,0.282,G,-10.863,major,0.0294,0.71,0.00265,0.158,0.393,112.944,4/4,unpopular
22,False,0.585,0.918,A-sharp_B-flat,-6.516,major,0.0761,0.000468,1.17e-06,0.512,0.323,112.535,4/4,unpopular
24,False,0.549,0.878,A,-7.017,minor,0.0473,0.0174,0.0,0.0806,0.395,125.92,4/4,unpopular
0,False,0.629,0.538,D,-6.79,major,0.0244,0.461,0.0,0.123,0.205,100.038,4/4,unpopular
33,False,0.837,0.598,C-sharp_D-flat,-9.047,minor,0.181,0.391,0.238,0.0598,0.983,145.219,4/4,unpopular
50,True,0.428,0.939,B,-4.917,minor,0.089,2.24e-05,2.89e-05,0.13,0.454,94.972,3/4,unpopular
23,False,0.0862,0.0519,C-sharp_D-flat,-22.074,minor,0.0377,0.582,0.866,0.122,0.0335,167.242,4/4,unpopular
23,False,0.5,0.922,F-sharp_G-flat,-6.575,major,0.107,0.0389,3.28e-05,0.555,0.715,126.027,3/4,unpopular
41,False,0.734,0.705,C-sharp_D-flat,-8.559,minor,0.0385,0.407,0.000196,0.0703,0.678,106.043,4/4,unpopular
54,False,0.721,0.676,C,-6.534,major,0.045,0.0052,2.58e-06,0.205,0.394,140.08,4/4,popular
57,False,0.615,0.919,E,-4.318,minor,0.0798,0.00218,0.000607,0.113,0.542,130.919,4/4,popular
26,False,0.513,0.768,G,-6.336,minor,0.0354,0.117,0.0,0.362,0.493,136.904,4/4,unpopular
59,False,0.336,0.217,A,-9.4,major,0.0487,0.662,0.0,0.315,0.302,77.158,4/4,popular
34,False,0.586,0.552,C,-6.582,major,0.0406,0.0414,0.0,0.0949,0.193,118.031,4/4,unpopular
45,False,0.592,0.539,D,-8.412,major,0.0404,0.183,0.0,0.227,0.368,174.008,4/4,unpopular
28,False,0.974,0.469,C,-8.564,major,0.255,0.773,0.000247,0.123,0.459,118.872,4/4,unpopular
6,False,0.507,0.248,B,-9.473,minor,0.0322,0.867,0.0,0.301,0.411,127.246,4/4,unpopular
21,False,0.543,0.915,C,-4.658,minor,0.0414,0.00242,4.29e-06,0.0571,0.55,150.007,4/4,unpopular
30,False,0.439,0.13,C,-16.462,minor,0.0309,0.744,0.00114,0.182,0.271,95.905,3/4,unpopular
28,False,0.625,0.638,B,-10.541,minor,0.0777,0.735,0.0,0.113,0.609,149.804,3/4,unpopular
4,False,0.652,0.766,B,-6.481,major,0.0345,0.000761,6.34e-06,0.0739,0.641,110.011,4/4,unpopular
1,False,0.187,0.127,F-sharp_G-flat,-21.222,minor,0.0431,0.981,0.00928,0.138,0.1,67.533,3/4,unpopular
16,False,0.57,0.225,F,-17.168,minor,0.029,0.306,0.0586,0.0689,0.408,151.78,3/4,unpopular
68,False,0.488,0.715,A,-4.656,major,0.0562,0.0367,0.0,0.122,0.397,145.979,4/4,popular
3,False,0.785,0.7,A,-5.81,minor,0.0406,0.0179,0.00251,0.0823,0.296,122.031,4/4,unpopular
27,False,0.434,0.487,F-sharp_G-flat,-6.297,major,0.0299,0.185,0.0,0.883,0.194,139.859,4/4,unpopular
25,False,0.605,0.884,F-sharp_G-flat,-7.355,minor,0.0481,0.000435,0.893,0.092,0.28,177.852,4/4,unpopular
0,False,0.759,0.843,G-sharp_A-flat,-3.718,major,0.0913,0.127,0.0,0.114,0.56,105.016,4/4,unpopular
25,False,0.583,0.449,D,-7.05,major,0.0306,0.71,0.559,0.111,0.0694,116.896,3/4,unpopular
58,False,0.701,0.802,D,-4.771,major,0.0451,0.00059,0.819,0.332,0.365,124.025,4/4,popular
20,False,0.405,0.365,G-sharp_A-flat,-8.152,major,0.0281,0.627,0.0,0.107,0.0761,118.184,4/4,unpopular
36,False,0.523,0.698,C-sharp_D-flat,-7.598,major,0.0354,0.329,1.93e-05,0.0846,0.307,124.079,4/4,unpopular
54,False,0.639,0.864,B,-4.658,major,0.0437,0.0477,0.0,0.0643,0.929,132.022,4/4,popular
41,False,0.678,0.464,B,-8.725,major,0.0355,0.596,0.0,0.123,0.576,114.076,4/4,unpopular
17,True,0.19,0.967,G,-4.891,major,0.111,4.17e-06,0.247,0.375,0.289,87.243,4/4,unpopular
42,False,0.345,0.697,A,-6.562,major,0.0376,0.0481,0.0,0.266,0.105,147.876,4/4,unpopular
30,False,0.494,0.865,C,-5.215,minor,0.0495,0.229,0.0,0.0495,0.909,184.986,4/4,unpopular
23,False,0.528,0.918,D,-2.288,major,0.0395,0.00265,6.94e-05,0.358,0.589,128.041,4/4,unpopular
27,False,0.749,0.511,C,-8.899,major,0.087,0.119,0.0,0.174,0.649,81.337,4/4,unpopular
85,False,0.556,0.864,D-sharp_E-flat,-5.87,minor,0.0584,0.00958,0.0,0.209,0.4,105.143,4/4,popular
48,False,0.656,0.589,F,-12.332,minor,0.0493,0.321,0.532,0.104,0.155,121.003,4/4,unpopular
28,False,0.44,0.99,B,-5.216,minor,0.0747,7.51e-05,0.898,0.118,0.284,144.979,4/4,unpopular
0,False,0.711,0.774,D-sharp_E-flat,-6.769,major,0.0564,0.549,0.0,0.103,0.553,115.007,4/4,unpopular
40,False,0.522,0.909,G,-4.979,major,0.0762,0.0451,4.62e-05,0.115,0.634,98.154,4/4,unpopular
12,False,0.796,0.432,C-sharp_D-flat,-10.227,major,0.0725,0.00788,2.5e-05,0.11,0.417,135.06,4/4,unpopular
40,True,0.545,0.817,A,-6.471,major,0.0402,0.0142,0.00979,0.0846,0.523,149.95,4/4,unpopular
54,True,0.734,0.51,D,-11.198,major,0.111,0.214,0.000458,0.0679,0.586,80.002,4/4,popular
54,False,0.494,0.813,A,-6.972,major,0.0489,0.739,0.000209,0.718,0.477,169.831,4/4,popular
33,False,0.358,0.987,B,-3.334,minor,0.249,0.0102,8.58e-05,0.226,0.457,161.914,4/4,unpopular
32,False,0.65,0.145,A,-18.438,major,0.0518,0.984,0.946,0.105,0.355,136.001,4/4,unpopular
53,False,0.606,0.9,F-sharp_G-flat,-5.168,major,0.0547,0.000508,0.901,0.112,0.115,140.035,4/4,popular
64,False,0.159,0.0243,A,-31.908,minor,0.0342,0.991,0.904,0.0959,0.0378,72.794,3/4,popular
2,False,0.487,0.533,C,-4.683,major,0.0321,0.0867,0.0,0.232,0.629,144.631,4/4,unpopular
34,False,0.401,0.953,B,-3.354,minor,0.065,5.99e-05,0.000791,0.319,0.644,122.863,4/4,unpopular
64,False,0.581,0.163,F,-14.686,major,0.0447,0.923,0.0,0.118,0.475,77.748,4/4,popular
61,True,0.728,0.707,G-sharp_A-flat,-5.09,major,0.0435,0.371,0.00107,0.138,0.802,96.017,4/4,popular
35,False,0.565,0.319,A,-13.542,minor,0.215,0.497,5.66e-05,0.0777,0.305,115.287,4/4,unpopular
14,False,0.521,0.923,C,-4.869,major,0.0451,0.000354,0.743,0.129,0.774,131.957,4/4,unpopular
58,False,0.748,0.908,F,-8.319,minor,0.0504,0.0588,0.894,0.0943,0.0576,130.004,4/4,popular
0,False,0.751,0.612,A-sharp_B-flat,-3.196,major,0.0361,0.261,2.48e-05,0.359,0.942,116.016,4/4,unpopular
0,False,0.719,0.194,G,-13.088,minor,0.043,0.749,1.07e-06,0.0794,0.758,114.786,4/4,unpopular
78,False,0.398,0.717,C,-5.253,major,0.0398,0.07,0.0,0.085,0.487,117.296,4/4,popular
0,False,0.697,0.683,C-sharp_D-flat,-2.881,minor,0.116,0.0372,0.0,0.137,0.606,96.134,4/4,unpopular
69,False,0.32,0.798,A-sharp_B-flat,-7.078,minor,0.124,0.00033,0.692,0.176,0.74,84.696,4/4,popular
0,False,0.603,0.661,C,-5.857,minor,0.088,0.221,0.000303,0.0997,0.919,92.135,3/4,unpopular
62,False,0.521,0.471,E,-8.247,major,0.0317,0.786,0.0,0.105,0.269,92.054,4/4,popular
44,False,0.445,0.741,C,-5.065,major,0.0467,0.438,0.0,0.86,0.512,96.09,3/4,unpopular
33,False,0.412,0.806,B,-10.991,major,0.042,0.0423,0.0265,0.125,0.573,155.032,4/4,unpopular
59,False,0.539,0.26,C,-10.414,minor,0.0268,0.588,0.0,0.134,0.492,92.032,3/4,popular
71,False,0.481,0.496,G-sharp_A-flat,-7.421,major,0.0262,0.588,0.0,0.132,0.453,89.839,4/4,popular
60,False,0.614,0.48,G,-10.024,major,0.0267,0.0167,0.0,0.334,0.633,150.101,4/4,popular
0,False,0.607,0.919,C-sharp_D-flat,-5.432,major,0.172,0.0275,0.0,0.225,0.469,109.993,4/4,unpopular
57,False,0.745,0.45,E,-9.121,major,0.0354,0.288,0.0,0.0538,0.807,133.952,4/4,popular
22,False,0.329,0.273,D-sharp_E-flat,-13.182,minor,0.0472,0.992,0.102,0.143,0.134,91.467,4/4,unpopular
69,False,0.55,0.884,A,-5.508,major,0.0363,0.0867,1.55e-05,0.68,0.549,145.029,4/4,popular
50,False,0.687,0.79,G-sharp_A-flat,-7.122,major,0.194,0.119,2.57e-05,0.104,0.603,99.669,4/4,unpopular
22,False,0.683,0.83,F,-5.994,minor,0.0504,0.54,0.629,0.0595,0.883,127.237,4/4,unpopular
61,False,0.559,0.465,A-sharp_B-flat,-6.219,major,0.0241,0.524,1.07e-06,0.12,0.324,79.961,4/4,popular
11,True,0.466,0.759,B,-8.148,minor,0.0311,0.0304,0.0405,0.171,0.659,180.021,5/4,unpopular
35,False,0.513,0.275,C,-20.415,major,0.038,0.0649,0.0,0.051,0.498,132.275,4/4,unpopular
0,False,0.603,0.886,F,-3.777,minor,0.0837,0.00045,0.0,0.26,0.395,126.027,4/4,unpopular
23,False,0.552,0.825,C-sharp_D-flat,-3.836,minor,0.147,0.000196,0.214,0.137,0.727,141.897,4/4,unpopular
53,False,0.546,0.701,C-sharp_D-flat,-4.699,major,0.0401,0.103,0.0,0.087,0.281,135.848,4/4,popular
18,False,0.586,0.977,E,-0.912,major,0.0796,0.431,0.00227,0.137,0.59,135.0,4/4,unpopular
67,False,0.645,0.534,E,-5.428,minor,0.0306,0.147,4.3e-06,0.0858,0.302,90.024,4/4,popular
45,True,0.635,0.68,C-sharp_D-flat,-7.462,major,0.0455,0.0918,0.184,0.0967,0.0534,122.949,4/4,unpopular
49,False,0.677,0.517,G-sharp_A-flat,-7.382,major,0.0519,0.0374,0.0,0.075,0.482,135.893,4/4,unpopular
0,False,0.785,0.523,G,-5.853,major,0.0489,0.144,0.0,0.117,0.134,100.002,4/4,unpopular
21,False,0.127,0.39,D,-7.361,major,0.0304,0.296,1.26e-06,0.119,0.132,89.024,4/4,unpopular
31,False,0.544,0.967,F-sharp_G-flat,-4.419,major,0.0374,0.000271,9.93e-06,0.138,0.303,94.958,4/4,unpopular
50,True,0.359,0.994,D,-4.232,major,0.084,0.000116,5.89e-06,0.0816,0.16,100.146,4/4,unpopular
63,False,0.598,0.735,D,-10.882,major,0.0973,0.44,0.000215,0.681,0.615,111.129,3/4,popular
35,False,0.37,0.418,D,-10.085,major,0.0299,0.639,0.0,0.127,0.378,173.359,4/4,unpopular
0,False,0.32,0.515,D,-8.018,major,0.0412,0.373,1.74e-06,0.089,0.568,78.021,4/4,unpopular
56,False,0.687,0.799,C,-1.498,major,0.0354,0.00286,0.0565,0.21,0.67,142.0,4/4,popular
25,False,0.615,0.927,F-sharp_G-flat,-2.112,minor,0.0349,0.0394,0.000104,0.246,0.787,131.99,4/4,unpopular
33,False,0.415,0.549,F-sharp_G-flat,-6.795,major,0.0349,0.571,0.0,0.832,0.875,149.87,4/4,unpopular
0,False,0.764,0.69,F-sharp_G-flat,-5.616,major,0.0453,0.239,7.42e-06,0.114,0.501,144.956,4/4,unpopular
58,False,0.23,0.0335,C-sharp_D-flat,-29.436,major,0.039,0.98,0.94,0.1,0.149,136.201,3/4,popular
66,False,0.737,0.458,F-sharp_G-flat,-5.805,major,0.0317,0.601,6.98e-06,0.138,0.456,89.993,4/4,popular
